108,40-44,BACHELOR,7,0
108,40-44,BACHELOR,8,0
108,40-44,BACHELOR,9,0
108,45-49,BACHELOR,1,29
108,45-49,BACHELOR,2,10
108,45-49,BACHELOR,3,4
108,45-49,BACHELOR,4,0
108,45-49,BACHELOR,5,0
108,45-49,BACHELOR,6,0
108,45-49,BACHELOR,7,0
108,45-49,BACHELOR,8,0
108,45-49,BACHELOR,9,0
108,ABOVE50,BACHELOR,1,4
108,ABOVE50,BACHELOR,2,0
108,ABOVE50,BACHELOR,3,0
108,ABOVE50,BACHELOR,4,0
108,ABOVE50,BACHELOR,5,0
108,ABOVE50,BACHELOR,6,0
108,ABOVE50,BACHELOR,7,0
108,ABOVE50,BACHELOR,8,0
108,ABOVE50,BACHELOR,9,0
108,BELOW15,DIPLOMA,1,0
108,BELOW15,DIPLOMA,2,0
108,BELOW15,DIPLOMA,3,0
108,BELOW15,DIPLOMA,4,0
108,BELOW15,DIPLOMA,5,0
108,BELOW15,DIPLOMA,6,0
108,BELOW15,DIPLOMA,7,0
108,BELOW15,DIPLOMA,8,0
108,BELOW15,DIPLOMA,9,0
108,15-19,DIPLOMA,1,0
108,15-19,DIPLOMA,2,0
108,15-19,DIPLOMA,3,0
108,15-19,DIPLOMA,4,0
108,15-19,DIPLOMA,5,0
108,15-19,DIPLOMA,6,0
108,15-19,DIPLOMA,7,0
108,15-19,DIPLOMA,8,0
108,15-19,DIPLOMA,9,0
108,20-24,DIPLOMA,1,21
108,20-24,DIPLOMA,2,10
108,20-24,DIPLOMA,3,0
108,20-24,DIPLOMA,4,0
108,20-24,DIPLOMA,5,0
108,20-24,DIPLOMA,6,0
108,20-24,DIPLOMA,7,0
108,20-24,DIPLOMA,8,0
108,20-24,DIPLOMA,9,0
108,25-29,DIPLOMA,1,107
108,25-29,DIPLOMA,2,62
108,25-29,DIPLOMA,3,7
108,25-29,DIPLOMA,4,0
108,25-29,DIPLOMA,5,0
108,25-29,DIPLOMA,6,0
108,25-29,DIPLOMA,7,0
108,25-29,DIPLOMA,8,0
108,25-29,DIPLOMA,9,0
108,30-34,DIPLOMA,1,232
108,30-34,DIPLOMA,2,206
108,30-34,DIPLOMA,3,47
108,30-34,DIPLOMA,4,2
108,30-34,DIPLOMA,5,1
108,30-34,DIPLOMA,6,0
108,30-34,DIPLOMA,7,0
108,30-34,DIPLOMA,8,0
108,30-34,DIPLOMA,9,0
108,35-39,DIPLOMA,1,341
108,35-39,DIPLOMA,2,365
108,35-39,DIPLOMA,3,97
108,35-39,DIPLOMA,4,12
108,35-39,DIPLOMA,5,1
108,35-39,DIPLOMA,6,0
108,35-39,DIPLOMA,7,0
108,35-39,DIPLOMA,8,0
108,35-39,DIPLOMA,9,0
108,40-44,DIPLOMA,1,90
108,40-44,DIPLOMA,2,113
108,40-44,DIPLOMA,3,38
108,40-44,DIPLOMA,4,4
108,40-44,DIPLOMA,5,1
108,40-44,DIPLOMA,6,0
108,40-44,DIPLOMA,7,1
108,40-44,DIPLOMA,8,0
108,40-44,DIPLOMA,9,0
108,45-49,DIPLOMA,1,4
108,45-49,DIPLOMA,2,5
108,45-49,DIPLOMA,3,1
108,45-49,DIPLOMA,4,0
108,45-49,DIPLOMA,5,0
108,45-49,DIPLOMA,6,0
108,45-49,DIPLOMA,7,0
108,45-49,DIPLOMA,8,0
108,45-49,DIPLOMA,9,0
108,ABOVE50,DIPLOMA,1,2
108,ABOVE50,DIPLOMA,2,0
108,ABOVE50,DIPLOMA,3,0
108,ABOVE50,DIPLOMA,4,0
108,ABOVE50,DIPLOMA,5,0
108,ABOVE50,DIPLOMA,6,0
108,ABOVE50,DIPLOMA,7,0
108,ABOVE50,DIPLOMA,8,0
108,ABOVE50,DIPLOMA,9,0
108,BELOW15,SENIOR,1,0
108,BELOW15,SENIOR,2,0
108,BELOW15,SENIOR,3,0
108,BELOW15,SENIOR,4,0
108,BELOW15,SENIOR,5,0
108,BELOW15,SENIOR,6,0
108,BELOW15,SENIOR,7,0
108,BELOW15,SENIOR,8,0
108,BELOW15,SENIOR,9,0
108,15-19,SENIOR,1,15
108,15-19,SENIOR,2,0
108,15-19,SENIOR,3,0
108,15-19,SENIOR,4,0
108,15-19,SENIOR,5,0
108,15-19,SENIOR,6,0
108,15-19,SENIOR,7,0
108,15-19,SENIOR,8,0
108,15-19,SENIOR,9,0
108,20-24,SENIOR,1,245
108,20-24,SENIOR,2,87
108,20-24,SENIOR,3,6
108,20-24,SENIOR,4,0
108,20-24,SENIOR,5,1
108,20-24,SENIOR,6,0
108,20-24,SENIOR,7,0
108,20-24,SENIOR,8,0
108,20-24,SENIOR,9,0
108,25-29,SENIOR,1,376
108,25-29,SENIOR,2,231
108,25-29,SENIOR,3,46
108,25-29,SENIOR,4,10
108,25-29,SENIOR,5,1
108,25-29,SENIOR,6,0
108,25-29,SENIOR,7,0
108,25-29,SENIOR,8,0
108,25-29,SENIOR,9,0
108,30-34,SENIOR,1,420
108,30-34,SENIOR,2,342
108,30-34,SENIOR,3,93
108,30-34,SENIOR,4,13
108,30-34,SENIOR,5,5
108,30-34,SENIOR,6,1
